102,313,Not Detected
102,317,Not Detected
102,320,Not Detected
102,330,Not Detected
102,333,Not Detected
102,346,Not Gen and Not Detected
102,352,Not Detected
102,354,Not Detected
102,359,Not Detected
102,368,Not Detected
102,370,Not Detected
102,377,Not Gen and Not Detected
102,391,Not Detected
102,392,Not Detected
102,394,Not Detected
102,396,Not Gen and Not Detected
102,400,Not Detected
102,410,Not Gen and Not Detected
102,413,Not Gen and Not Detected
102,415,Not Detected
102,417,Not Gen and Not Detected
102,419,Not Detected
102,426,Not Detected
102,442,False Positive
102,444,Not Detected
102,445,Not Detected
102,447,Not Gen and Not Detected
102,450,Not Detected
102,452,Not Detected
102,457,Not Detected
102,468,Not Detected
102,471,Not Gen and Not Detected
102,473,Not Detected
102,475,Not Detected
102,476,Not Detected
102,483,Not Detected
102,485,Not Detected
102,487,Not Detected
102,494,Not Detected
102,495,Detected Good
102,503,Detected Good
102,510,Not Detected
102,513,Not Detected
102,514,Not Detected
102,521,Not Detected
102,527,Detected Good
102,534,Not Detected
102,536,Not Detected
102,538,Not Gen and Not Detected
102,540,Not Detected
102,541,Not Detected
102,542,Not Detected
102,544,Not Detected
102,545,Not Detected
102,552,Not Gen and Not Detected
102,554,Not Detected
102,559,Not Gen and Not Detected
102,560,Not Detected
102,561,Not Detected
102,567,Not Gen and Not Detected
102,568,Not Gen and Not Detected
102,574,Not Gen and Not Detected
102,578,Not Detected
102,580,Not Detected
102,585,Not Detected
102,586,Not Detected
102,588,Not Gen and Not Detected
102,593,Not Gen and Not Detected
102,595,Not Detected
102,598,Not Detected
102,599,Not Gen and Not Detected
102,602,Detected Good
102,608,Not Detected
102,612,Not Detected
102,617,Not Detected
102,619,Not Detected
102,625,Not Gen and Not Detected
102,628,Detected Good
102,631,Not Detected
102,639,Not Detected
102,641,Not Detected
102,648,Not Gen and Not Detected
102,651,Not Detected
102,655,Not Detected
102,665,Not Detected
102,666,Not Gen and Not Detected
102,670,Not Detected
102,679,Not Detected
102,682,Not Gen and Not Detected
102,684,Not Detected
102,685,Not Detected
102,703,Not Detected
102,706,Not Gen and Not Detected
102,711,Not Detected
102,715,Not Detected
102,727,Not Detected
102,731,Not Detected
102,732,Not Detected
103,5,Not Detected
103,7,Not Gen and Not Detected
103,11,Not Detected
103,12,Not Detected
103,21,Not Detected
103,24,Not Gen and Not Detected
103,27,Not Detected
103,28,Not Detected
103,30,Not Detected
103,31,Not Gen and Not Detected
103,36,Not Detected
103,39,Not Detected
103,41,Not Detected
103,46,Not Detected
103,54,Not Gen and Not Detected
103,55,Detected Good
103,68,Not Detected
103,77,Not Detected
103,80,Not Detected
103,82,Not Detected
103,88,Not Detected
103,90,Not Gen and Not Detected
103,92,Not Gen and Not Detected
103,117,Not Detected
103,121,Not Detected
103,122,Not Detected
103,133,Not Detected
103,140,Not Gen and Not Detected
103,149,Not Detected
103,155,Not Gen and Not Detected
103,157,Not Gen and Not Detected
103,164,Not Detected
103,172,Not Gen and Not Detected
103,178,Not Detected
103,179,Not Gen and Not Detected
103,206,Not Detected
103,212,Not Gen and Not Detected
103,217,Not Gen and Not Detected
103,224,Not Detected
103,233,Not Gen and Not Detected
103,234,False Positive
103,239,Not Gen and Not Detected
103,243,Not Gen and Not Detected
103,246,Not Detected
103,254,Not Detected
103,255,Not Detected
103,267,Not Detected
103,278,Not Detected
103,279,Not Detected
103,281,Not Detected
103,287,Not Detected
103,288,Detected Good
103,294,False Positive
103,301,Not Detected
103,305,Detected Good
103,315,Not Gen and Not Detected
103,320,Not Gen and Not Detected
103,321,Not Detected
103,323,Not Detected
103,325,Not Detected
103,330,Not Detected
103,339,Not Gen and Not Detected
103,340,Not Detected
103,355,Not Detected
103,366,Not Detected
103,375,Not Detected
103,379,Not Detected
103,380,False Positive
103,385,False Positive
103,391,Not Detected
103,396,Not Detected
103,397,Not Detected
103,405,Not Detected
103,407,Not Detected
103,417,Not Detected
103,420,Not Detected
103,425,Not Detected
103,429,Not Detected
103,431,Not Detected
103,442,Not Detected
103,444,Not Detected
103,457,Not Gen and Not Detected
103,459,Not Detected
103,461,Not Gen and Not Detected
103,462,Not Gen and Not Detected
103,482,Not Gen and Not Detected
103,491,Not Detected
103,497,Not Detected
103,501,Not Detected
103,503,Not Detected
103,505,Not Detected
103,508,Not Gen and Not Detected
103,514,Not Detected
103,525,Not Detected
103,539,Detected Good
103,548,Detected Good
103,551,Not Gen and Not Detected
103,552,Detected Good
103,553,Not Detected
103,559,Not Gen and Not Detected
103,560,Not Detected
103,567,Not Gen and Not Detected
103,571,Not Detected
103,574,Not Detected
103,587,Not Detected
103,588,Not Detected
103,594,Not Detected
103,595,Not Gen and Not Detected
103,597,Detected Good
103,601,Not Detected
103,602,False Positive
103,605,Not Detected
103,614,Detected Good
103,632,Not Detected
103,639,False Positive
103,644,Not Detected
103,654,Not Detected
103,659,Not Gen and Not Detected
103,661,False Positive
103,673,Not Detected
103,675,Detected Good
103,676,Not Detected
103,696,Not Detected
103,697,Not Gen and Not Detected
103,698,Not Detected
103,699,Not Gen and Not Detected
103,701,Not Detected
103,702,Not Detected
103,705,Not Detected
103,723,Not Detected
103,728,Not Detected
103,729,Not Detected
103,734,Not Detected
104,2,Not Gen and Not Detected
104,3,Not Gen and Not Detected
104,6,Detected Good
104,11,Not Gen and Not Detected
104,12,Not Gen and Not Detected
104,14,Not Detected
104,16,Not Detected
104,17,Not Gen and Not Detected
104,20,Not Detected
104,27,Not Gen and Not Detected
104,29,Not Gen and Not Detected
104,31,Not Detected
104,34,Not Detected
104,49,Not Detected
