Total,Correct Area,Muon Gen (in Area),Muon Det (in Area),Eff - Muon Det if when Gen (in Area),False Positive - Muon Not Gen when Det (In Area),x,y,z,E
1.0,1.0,1.0,0.0,0.0,0.0,-22.608304977416992,20.669050216674805,394.1609802246094,449.3266582140502
1.0,1.0,1.0,0.0,0.0,0.0,-36.864402770996094,47.62128829956055,499.5712890625,1225.357385877646
1.0,1.0,1.0,0.0,0.0,0.0,-34.12433624267578,35.363380432128906,507.8339538574219,623.3841075346505
0.0016543024685233831,0.0016543024685233831,0.0016543024685233831,0.0016543024685233831,0.0016543024685233831,0.0,-15.9957914352417,28.213558197021484,416.3668212890625,501.65773505006257
1.0,1.0,0.0,0.0,0.0,0.0,-33.06892776489258,28.54530906677246,459.24169921875,538.8415264979833
0.009197212755680084,0.009197212755680084,0.0,0.0,0.0,0.0,-19.164030075073242,25.260093688964844,394.0050964355469,118.636176117872
0.015379425138235092,0.015379425138235092,0.015379425138235092,0.0,0.0,0.0,-7.321130275726318,29.74073600769043,521.1300048828125,761.8396260286103
0.0017520737601444125,0.0017520737601444125,0.0,0.0,0.0,0.0,-29.69399070739746,20.974889755249023,381.8117370605469,70.5271958173373
0.008170468732714653,0.008170468732714653,0.0,0.0,0.0,0.0,-10.576033592224121,25.77836799621582,501.5771789550781,1077.277644471887
0.014392228797078133,0.014392228797078133,0.014392228797078133,0.0,0.0,0.0,-41.096435546875,38.06744384765625,462.80560302734375,510.2591059528906
1.0,1.0,1.0,0.0,0.0,0.0,-8.340938568115234,42.686500549316406,450.58929443359375,420.13200441798864
1.0,1.0,0.0,1.0,0.0,1.0,-40.891075134277344,34.49387741088867,364.53204345703125,230.5695679385347
0.0010803855257108808,0.0010803855257108808,0.0010803855257108808,0.0,0.0,0.0,-8.011775970458984,19.53317642211914,529.4237060546875,699.2489062194255
0.005077342968434095,0.005077342968434095,0.005077342968434095,0.0,0.0,0.0,-20.824804306030273,46.549015045166016,527.1582641601562,47.10057434500672
0.001040044124238193,0.001040044124238193,0.001040044124238193,0.0,0.0,0.0,-16.328956604003906,46.1854362487793,450.3095397949219,680.824907834934
0.004708429332822561,0.004708429332822561,0.004708429332822561,0.004708429332822561,0.004708429332822561,0.0,-43.75037384033203,23.148693084716797,477.5178527832031,102.71021228370181
1.0,1.0,1.0,0.0,0.0,0.0,-8.381827354431152,17.57609748840332,412.10479736328125,1662.5429805360181
0.0034587238915264606,0.0034587238915264606,0.0034587238915264606,0.0,0.0,0.0,-28.498701095581055,39.89687728881836,476.5302734375,58.84381000179072
1.0,1.0,0.0,0.0,0.0,0.0,-20.35663414001465,34.993141174316406,381.21478271484375,616.9129956254077
0.00429454306140542,0.00429454306140542,0.0,0.0,0.0,0.0,-7.650433540344238,43.02096939086914,535.520751953125,24.028858842882432
1.0,1.0,0.0,0.0,0.0,0.0,-40.12722396850586,37.505279541015625,447.82635498046875,783.0244266769932
0.002802742412313819,0.002802742412313819,0.002802742412313819,0.0,0.0,0.0,-27.3732967376709,22.89598274230957,572.5490112304688,209.49528020275238
0.011931887827813625,0.011931887827813625,0.011931887827813625,0.0,0.0,0.0,-11.086191177368164,21.975738525390625,471.1846923828125,914.7739797676767
1.0,1.0,1.0,0.0,0.0,0.0,-17.156600952148438,29.972909927368164,512.3472900390625,370.3384420192523
0.009941664524376392,0.009941664524376392,0.009941664524376392,0.0,0.0,0.0,-12.221336364746094,19.631189346313477,407.42095947265625,390.39753851575284
0.0037822613958269358,0.0037822613958269358,0.0037822613958269358,0.0037822613958269358,0.0037822613958269358,0.0,-39.44483947753906,40.585723876953125,523.387939453125,71.00632728736649
1.0,1.0,1.0,0.0,0.0,0.0,-34.222023010253906,50.305171966552734,504.843505859375,340.61540959766535
0.04977980628609657,0.04977980628609657,0.04977980628609657,0.04977980628609657,0.04977980628609657,0.0,-17.50844383239746,27.94446563720703,436.2127990722656,222.60412915340973
0.0069639477878808975,0.0069639477878808975,0.0069639477878808975,0.0069639477878808975,0.0069639477878808975,0.0,-34.038875579833984,43.826927185058594,377.355712890625,10.714490593596652
1.0,1.0,1.0,0.0,0.0,0.0,-28.510154724121094,38.61697006225586,466.20587158203125,333.8808394514037
1.0,1.0,0.0,0.0,0.0,0.0,-11.669422149658203,26.31019401550293,521.357666015625,897.5143783220133
1.0,1.0,0.0,0.0,0.0,0.0,-10.203861236572266,19.033447265625,436.26300048828125,816.7776076642554
0.009826534427702427,0.009826534427702427,0.009826534427702427,0.009826534427702427,0.009826534427702427,0.0,-24.738788604736328,32.143516540527344,461.479248046875,34.788312420604
0.0008474813657812774,0.0008474813657812774,0.0008474813657812774,0.0,0.0,0.0,-9.022501945495605,18.7154541015625,554.1439819335938,547.8276260116224
0.007604001089930534,0.007604001089930534,0.0,0.0,0.0,0.0,-39.84334945678711,29.58245277404785,477.9688720703125,79.668644066101
1.0,1.0,1.0,0.0,0.0,0.0,-24.329757690429688,28.404003143310547,523.8864135742188,479.2006421971496
1.0,1.0,1.0,0.0,0.0,0.0,-12.85975170135498,37.25917434692383,483.03717041015625,877.029528749503
0.01725102588534355,0.01725102588534355,0.0,0.0,0.0,0.0,-10.206597328186035,22.738950729370117,480.24884033203125,490.4442177359676
0.026290634647011757,0.026290634647011757,0.026290634647011757,0.0,0.0,0.0,-12.799320220947266,46.66344451904297,410.5657958984375,384.54988002252463
0.004939646925777197,0.004939646925777197,0.004939646925777197,0.004939646925777197,0.004939646925777197,0.0,-13.043651580810547,38.32262420654297,363.8277893066406,110.57364000664367
0.0018480666913092136,0.0018480666913092136,0.0018480666913092136,0.0,0.0,0.0,-8.449447631835938,33.57893371582031,470.3643798828125,394.32185508388096
0.022310758009552956,0.022310758009552956,0.022310758009552956,0.0,0.0,0.0,-18.66913414001465,36.06905746459961,538.6295166015625,359.92423309474947
1.0,1.0,1.0,0.0,0.0,0.0,-34.08332824707031,31.65919303894043,457.7178955078125,297.84025497695313
0.002756084082648158,0.002756084082648158,0.002756084082648158,0.0,0.0,0.0,-19.209487915039062,30.471635818481445,381.4922790527344,259.66984701691877
1.0,1.0,1.0,0.0,0.0,0.0,-26.35169219970703,28.19240951538086,535.4136352539062,867.5141888395159
0.0012443085433915257,0.0012443085433915257,0.0012443085433915257,0.0,0.0,0.0,-24.913175582885742,24.917978286743164,377.8332824707031,568.4607491250148
1.0,1.0,1.0,0.0,0.0,0.0,-31.721237182617188,40.615299224853516,524.2651977539062,228.24094231346118
0.008605577051639557,0.008605577051639557,0.0,0.0,0.0,0.0,-14.437228202819824,22.99277687072754,417.07574462890625,419.0979364567576
0.00570314098149538,0.00570314098149538,0.00570314098149538,0.0,0.0,0.0,-10.990693092346191,32.312129974365234,508.69818115234375,524.0572005078277
0.0007945838733576238,0.0007945838733576238,0.0007945838733576238,0.0,0.0,0.0,-38.72080993652344,36.860713958740234,416.9812927246094,394.0964145465713
0.009734595194458961,0.009734595194458961,0.009734595194458961,0.0,0.0,0.0,-33.043243408203125,23.633935928344727,360.96820068359375,432.1311400743337
1.0,1.0,1.0,0.0,0.0,0.0,-10.851181983947754,28.494524002075195,512.1447143554688,1141.828350144255
0.003874787362292409,0.003874787362292409,0.0,0.0,0.0,0.0,-19.98621940612793,52.31304931640625,433.9894714355469,68.86168700125337
1.0,1.0,0.0,0.0,0.0,0.0,-10.559213638305664,21.243267059326172,503.0304870605469,855.2660319662539
0.02430904284119606,0.02430904284119606,0.02430904284119606,0.0,0.0,0.0,-21.090377807617188,46.63811492919922,392.8992614746094,406.0025438954203
0.0026177247054874897,0.0026177247054874897,0.0026177247054874897,0.0,0.0,0.0,-11.1137113571167,30.966127395629883,411.25482177734375,121.74166658910868
1.0,1.0,1.0,0.0,0.0,0.0,-14.445473670959473,49.81019973754883,480.7530212402344,370.86367567425697
0.00236964481882751,0.00236964481882751,0.0,0.0,0.0,0.0,-10.798012733459473,19.586589813232422,527.4158325195312,67.254066047706
0.023879021406173706,0.023879021406173706,0.0,0.0,0.0,0.0,-8.8384370803833,33.75393295288086,517.8938598632812,485.639988359142
1.0,1.0,1.0,0.0,0.0,0.0,-17.40971565246582,20.780921936035156,472.2325439453125,1141.441217761737
1.0,1.0,1.0,0.0,0.0,0.0,-30.518218994140625,30.968719482421875,514.0830688476562,680.2589389398554
0.0028828028589487076,0.0028828028589487076,0.0028828028589487076,0.0028828028589487076,0.0028828028589487076,0.0,-28.80002212524414,53.08723449707031,366.4206237792969,213.76994116702298
0.005114346276968718,0.005114346276968718,0.0,0.0,0.0,0.0,-21.483667373657227,25.355289459228516,362.4606628417969,792.7720410395616
0.11014441400766373,0.11014441400766373,0.11014441400766373,0.11014441400766373,0.11014441400766373,0.0,-31.706289291381836,24.39767837524414,417.5047912597656,111.11294467363261
0.004835538566112518,0.004835538566112518,0.004835538566112518,0.004835538566112518,0.004835538566112518,0.0,-11.37498664855957,17.792890548706055,429.9518127441406,133.9378174313146
1.0,1.0,1.0,0.0,0.0,0.0,-16.516613006591797,25.113113403320312,459.2596740722656,2024.9579073020857
1.0,1.0,1.0,0.0,0.0,0.0,-24.625051498413086,39.985374450683594,558.955810546875,1064.8243485599974
0.02156049571931362,0.02156049571931362,0.0,0.0,0.0,0.0,-26.514554977416992,46.04295349121094,509.1800842285156,536.3842957993692
1.0,1.0,0.0,0.0,0.0,0.0,-10.976235389709473,24.400070190429688,537.8165283203125,715.2304549735246
0.018571749329566956,0.018571749329566956,0.018571749329566956,0.0,0.0,0.0,-11.487186431884766,47.5400505065918,489.5166931152344,38.65459471464598
0.00496701430529356,0.00496701430529356,0.00496701430529356,0.00496701430529356,0.00496701430529356,0.0,-10.203702926635742,43.01252746582031,358.7441711425781,136.2064015440495
0.006048745941370726,0.006048745941370726,0.006048745941370726,0.0,0.0,0.0,-33.44442367553711,22.49698257446289,481.1656188964844,121.91756810275673
0.003040812211111188,0.003040812211111188,0.003040812211111188,0.0,0.0,0.0,-34.639892578125,17.250465393066406,427.4125061035156,1035.023674529989
0.0016441697953268886,0.0016441697953268886,0.0016441697953268886,0.0016441697953268886,0.0016441697953268886,0.0,-30.091524124145508,38.21159362792969,406.8210144042969,290.87715665229746
1.0,1.0,1.0,0.0,0.0,0.0,-7.6499714851379395,27.508848190307617,442.49859619140625,1123.6226308046848
0.012770475819706917,0.012770475819706917,0.012770475819706917,0.0,0.0,0.0,-18.29226303100586,25.510400772094727,400.7904357910156,802.6165614492045
0.012763969600200653,0.012763969600200653,0.012763969600200653,0.0,0.0,0.0,-10.760464668273926,33.09123611450195,439.072265625,916.50965286567
0.0369197241961956,0.0369197241961956,0.0,0.0,0.0,0.0,-25.376352310180664,38.18761444091797,508.9329833984375,293.65730198149964
0.004570438992232084,0.004570438992232084,0.004570438992232084,0.0,0.0,0.0,-10.836419105529785,23.428442001342773,369.513916015625,1333.3595670755815
1.0,1.0,1.0,0.0,0.0,0.0,-41.4822883605957,25.753711700439453,573.5242309570312,1774.2443001275901
0.016270818188786507,0.016270818188786507,0.016270818188786507,0.0,0.0,0.0,-26.369348526000977,18.46919059753418,441.9763488769531,251.76336245342046
0.027619289234280586,0.027619289234280586,0.0,0.0,0.0,0.0,-12.336902618408203,49.53805160522461,534.4478149414062,347.7004174651776
1.0,1.0,1.0,0.0,0.0,0.0,-11.903231620788574,17.718801498413086,375.7274169921875,1500.2416004877969
0.0012391916243359447,0.0012391916243359447,0.0012391916243359447,0.0,0.0,0.0,-12.466888427734375,29.258277893066406,531.0224609375,480.6001096474739
0.0035418891347944736,0.0035418891347944736,0.0035418891347944736,0.0,0.0,0.0,-42.255836486816406,40.32969284057617,489.56463623046875,27.75749024959573
0.0021165097132325172,0.0021165097132325172,0.0021165097132325172,0.0021165097132325172,0.0021165097132325172,0.0,-9.779062271118164,39.369510650634766,374.2758483886719,255.58088456737846
0.003971261903643608,0.003971261903643608,0.003971261903643608,0.0,0.0,0.0,-8.121329307556152,35.92351531982422,497.93426513671875,478.54173341580525
1.0,1.0,1.0,1.0,1.0,0.0,-26.55489730834961,32.91388702392578,358.9216613769531,221.9804769208445
0.007949232123792171,0.007949232123792171,0.007949232123792171,0.0,0.0,0.0,-14.145960807800293,19.87204933166504,459.6675720214844,90.52417365730246
0.008051370270550251,0.008051370270550251,0.008051370270550251,0.0,0.0,0.0,-8.01513671875,19.514144897460938,498.2789611816406,1429.0565298062775
0.0023471862077713013,0.0023471862077713013,0.0,0.0,0.0,0.0,-17.366622924804688,24.291324615478516,518.737548828125,260.8155706696972
0.04755350947380066,0.04755350947380066,0.04755350947380066,0.0,0.0,0.0,-23.000396728515625,37.56181335449219,458.3031921386719,225.06285742082525
1.0,1.0,1.0,0.0,0.0,0.0,-23.802335739135742,29.46908950805664,554.5857543945312,313.6454807698277
0.0010166056454181671,0.0010166056454181671,0.0010166056454181671,0.0,0.0,0.0,-31.49643325805664,42.341758728027344,486.6543884277344,51.867566381699
0.0012279206421226263,0.0012279206421226263,0.0012279206421226263,0.0,0.0,0.0,-15.659976959228516,35.73096466064453,531.894287109375,484.2366975714918
1.0,1.0,1.0,0.0,0.0,0.0,-44.06256103515625,17.287628173828125,504.5162353515625,781.0404701086403
0.010265685617923737,0.010265685617923737,0.010265685617923737,0.0,0.0,0.0,-19.472110748291016,28.27618980407715,534.1183471679688,576.5943224949616
0.04471927508711815,0.04471927508711815,0.0,0.0,0.0,0.0,-40.276824951171875,17.950103759765625,435.8104553222656,244.23635062042803
0.02346932142972946,0.02346932142972946,0.0,0.0,0.0,0.0,-45.70205307006836,34.05272674560547,375.987548828125,94.04803800267426
0.0005771563155576587,0.0005771563155576587,0.0005771563155576587,0.0,0.0,0.0,-22.547447204589844,23.28066062927246,392.5869445800781,787.1664969587927
0.0022605692502111197,0.0022605692502111197,0.0022605692502111197,0.0,0.0,0.0,-40.2480583190918,40.71558380126953,495.5064697265625,264.7351077303874
0.007726000156253576,0.007726000156253576,0.007726000156253576,0.007726000156253576,0.007726000156253576,0.0,-11.435741424560547,40.662742614746094,371.34722900390625,58.700533918372436
0.000649783294647932,0.000649783294647932,0.000649783294647932,0.0,0.0,0.0,-9.025219917297363,28.359697341918945,467.2420959472656,1026.2205723852387
1.0,1.0,1.0,0.0,0.0,0.0,-13.338455200195312,22.38644027709961,442.57391357421875,58.232483668068525
1.0,1.0,1.0,0.0,0.0,0.0,-18.186359405517578,34.4078369140625,520.9521484375,1201.4974551137802
1.0,1.0,1.0,0.0,0.0,0.0,-27.039905548095703,38.7177734375,499.6642150878906,505.85570733128634
1.0,1.0,1.0,1.0,1.0,0.0,-16.965726852416992,26.98967170715332,395.1216735839844,2055.7335981828737
1.0,1.0,1.0,0.0,0.0,0.0,-15.713090896606445,32.567283630371094,490.68206787109375,50.84467961428347
1.0,1.0,0.0,0.0,0.0,0.0,-9.319746971130371,46.93769836425781,455.2135009765625,839.4833786869274
1.0,1.0,1.0,0.0,0.0,0.0,-29.594989776611328,46.26280212402344,431.3046569824219,365.45140580275745
0.01139886025339365,0.01139886025339365,0.01139886025339365,0.0,0.0,0.0,-32.08721160888672,41.79001235961914,528.168212890625,72.57275067651274
0.02235109731554985,0.02235109731554985,0.02235109731554985,0.0,0.0,0.0,-41.88304138183594,50.42623519897461,503.7119445800781,265.46304480631966
0.004811813589185476,0.004811813589185476,0.004811813589185476,0.0,0.0,0.0,-10.970199584960938,22.359386444091797,426.7781066894531,2637.31581385474
0.030901970341801643,0.030901970341801643,0.030901970341801643,0.030901970341801643,0.030901970341801643,0.0,-33.12446975708008,49.40900802612305,428.8433837890625,14.003208440276106
0.006319975946098566,0.006319975946098566,0.006319975946098566,0.0,0.0,0.0,-36.844078063964844,30.28864097595215,558.6842041015625,94.18030474240086
0.00622259546071291,0.00622259546071291,0.00622259546071291,0.00622259546071291,0.00622259546071291,0.0,-29.249740600585938,28.959217071533203,367.0645751953125,84.15287841015683
0.002258429303765297,0.002258429303765297,0.002258429303765297,0.0,0.0,0.0,-14.078042984008789,23.017667770385742,508.81732177734375,770.4744838213807
0.008131634443998337,0.008131634443998337,0.0,0.0,0.0,0.0,-31.168603897094727,40.64748001098633,570.7091674804688,979.7020127397182
1.0,1.0,1.0,0.0,0.0,0.0,-38.61647033691406,41.75310516357422,572.2307739257812,664.6343646968553
0.001085363095626235,0.001085363095626235,0.0,0.0,0.0,0.0,-35.11773681640625,22.409852981567383,417.91143798828125,277.1560057473082
1.0,1.0,1.0,0.0,0.0,0.0,-36.775020599365234,47.50576400756836,381.6817321777344,1225.357385877646
0.005862587597221136,0.005862587597221136,0.005862587597221136,0.0,0.0,0.0,-20.298873901367188,25.554603576660156,501.92962646484375,15.34418846248182
0.0070245107635855675,0.0070245107635855675,0.0,0.0,0.0,0.0,-20.834566116333008,42.09135055541992,480.8647155761719,1616.1044535559022
1.0,1.0,0.0,0.0,0.0,0.0,-14.11005973815918,26.698833465576172,518.1183471679688,1188.7452242543086
1.0,1.0,0.0,0.0,0.0,0.0,-23.48754119873047,30.28476333618164,514.745849609375,859.7771837977369
1.0,1.0,1.0,0.0,0.0,0.0,-13.818758010864258,36.726654052734375,531.6309204101562,555.0287450112056
0.0034652750473469496,0.0034652750473469496,0.0,0.0,0.0,0.0,-12.924924850463867,19.400774002075195,391.8606872558594,79.04058216939052
1.0,1.0,0.0,0.0,0.0,0.0,-11.619357109069824,51.23394775390625,366.9468688964844,751.9609518410471
0.008379130624234676,0.008379130624234676,0.0,0.0,0.0,0.0,-9.690340995788574,24.89756202697754,442.5586853027344,78.70441104108436
0.0015172401908785105,0.0015172401908785105,0.0015172401908785105,0.0,0.0,0.0,-13.660758018493652,17.55186653137207,460.87005615234375,292.51123077720723
0.0014876914210617542,0.0014876914210617542,0.0014876914210617542,0.0014876914210617542,0.0014876914210617542,0.0,-13.498330116271973,19.173728942871094,372.35235595703125,305.11902378658056
1.0,1.0,1.0,0.0,0.0,0.0,-9.684370040893555,32.72060775756836,443.5826110839844,637.7887317180181
0.012576883658766747,0.012576883658766747,0.0,0.0,0.0,0.0,-12.655987739562988,41.69149398803711,423.4538269042969,809.6468718828459
0.0016109541757032275,0.0016109541757032275,0.0016109541757032275,0.0,0.0,0.0,-29.281757354736328,41.53523254394531,415.8795471191406,306.8076630941979
0.0008360477513633668,0.0008360477513633668,0.0008360477513633668,0.0,0.0,0.0,-21.484189987182617,36.97233200073242,429.7022399902344,759.9282733116611
0.0021835064981132746,0.0021835064981132746,0.0021835064981132746,0.0,0.0,0.0,-32.59480667114258,28.50886344909668,395.99456787109375,253.60978189416568
1.0,1.0,1.0,0.0,0.0,0.0,-8.394749641418457,17.603195190429688,486.91839599609375,1662.5429805360181
1.0,1.0,1.0,0.0,0.0,0.0,-40.18624496459961,37.56044387817383,519.2487182617188,783.0244266769932
0.025977278128266335,0.025977278128266335,0.025977278128266335,0.0,0.0,0.0,-33.129093170166016,34.40792465209961,554.9071044921875,110.65859231058398
0.0302581787109375,0.0302581787109375,0.0302581787109375,0.0302581787109375,0.0302581787109375,0.0,-18.58586883544922,18.66502571105957,421.2226257324219,303.176036632928
0.007728318218141794,0.007728318218141794,0.0,0.0,0.0,0.0,-12.63679027557373,32.659828186035156,463.8359069824219,81.22429488223128
0.0016303746961057186,0.0016303746961057186,0.0016303746961057186,0.0,0.0,0.0,-15.884699821472168,47.21443557739258,531.8463134765625,377.91206354070863
0.004029128700494766,0.004029128700494766,0.004029128700494766,0.0,0.0,0.0,-40.31584930419922,50.165122985839844,434.23883056640625,161.21918125927348
0.002549374708905816,0.002549374708905816,0.002549374708905816,0.0,0.0,0.0,-17.4585018157959,30.50718116760254,499.14825439453125,256.1387388404437
0.14194104075431824,0.14194104075431824,0.14194104075431824,0.0,0.0,0.0,-40.02908706665039,30.030275344848633,410.5672912597656,62.36746848969462
0.002256217645481229,0.002256217645481229,0.002256217645481229,0.0,0.0,0.0,-13.000423431396484,21.48657989501953,411.3260498046875,253.58139349015298
1.0,1.0,1.0,0.0,0.0,0.0,-11.613638877868652,21.257043838500977,450.5000915527344,1241.643587032821
0.014934254810214043,0.014934254810214043,0.0,0.0,0.0,0.0,-19.091142654418945,39.70939254760742,477.2354736328125,637.3606136639299
0.0033466031309217215,0.0033466031309217215,0.0033466031309217215,0.0,0.0,0.0,-13.823939323425293,27.024309158325195,501.7784729003906,180.97726910911334
0.04183780401945114,0.04183780401945114,0.04183780401945114,0.0,0.0,0.0,-37.768585205078125,22.003036499023438,511.7532653808594,209.15134494529843
0.005462049972265959,0.005462049972265959,0.005462049972265959,0.0,0.0,0.0,-29.025291442871094,52.59553527832031,411.5270690917969,132.93273451956196
1.0,1.0,1.0,0.0,0.0,0.0,-11.531843185424805,26.877119064331055,477.2112731933594,872.4319821691723
0.008724653162062168,0.008724653162062168,0.008724653162062168,0.0,0.0,0.0,-28.163537979125977,26.081533432006836,478.1969909667969,84.15462830207497
0.005053021479398012,0.005053021479398012,0.005053021479398012,0.0,0.0,0.0,-18.60963249206543,21.94153594970703,453.1957702636719,146.12278268681138
0.002870634663850069,0.002870634663850069,0.002870634663850069,0.0,0.0,0.0,-20.316984176635742,27.900266647338867,560.1244506835938,178.57369919847133
0.018519748002290726,0.018519748002290726,0.018519748002290726,0.0,0.0,0.0,-37.897499084472656,23.0178279876709,567.0438842773438,677.107213937645
0.057178013026714325,0.057178013026714325,0.057178013026714325,0.0,0.0,0.0,-11.900323867797852,27.658565521240234,417.6982116699219,203.67397430893496
1.0,1.0,0.0,0.0,0.0,0.0,-18.904573440551758,28.138795852661133,467.23529052734375,570.940263509183
0.005319549702107906,0.005319549702107906,0.005319549702107906,0.0,0.0,0.0,-9.394088745117188,38.65770721435547,372.5783386230469,143.10994198536588
0.012949483469128609,0.012949483469128609,0.012949483469128609,0.0,0.0,0.0,-9.649500846862793,25.32676887512207,503.603759765625,524.1603602172945
0.029415659606456757,0.029415659606456757,0.029415659606456757,0.029415659606456757,0.029415659606456757,0.0,-38.98368453979492,44.08271789550781,417.3252868652344,18.964533874759557
0.004093582276254892,0.004093582276254892,0.004093582276254892,0.0,0.0,0.0,-11.662752151489258,32.75605010986328,507.0904541015625,122.35061649616598
0.028499765321612358,0.028499765321612358,0.028499765321612358,0.0,0.0,0.0,-25.022871017456055,34.36647415161133,416.3276062011719,373.65511054008937
0.0064946124330163,0.0064946124330163,0.0064946124330163,0.0064946124330163,0.0064946124330163,0.0,-16.480159759521484,22.316869735717773,419.54656982421875,94.4283446133138
0.009526077657938004,0.009526077657938004,0.0,0.0,0.0,0.0,-36.37565231323242,30.51383399963379,532.8062744140625,1112.662760871475
0.003623352851718664,0.003623352851718664,0.0,0.003623352851718664,0.0,0.003623352851718664,-14.420340538024902,27.382980346679688,441.385009765625,74.82075550638058
1.0,1.0,1.0,0.0,0.0,0.0,-9.077073097229004,47.78853988647461,519.160400390625,390.68485757087035
1.0,1.0,1.0,0.0,0.0,0.0,-15.731422424316406,47.53908157348633,413.2909240722656,592.5644024985456
0.005439992994070053,0.005439992994070053,0.005439992994070053,0.0,0.0,0.0,-7.163651466369629,48.925994873046875,467.706298828125,80.29688630886248
0.015236555598676205,0.015236555598676205,0.015236555598676205,0.0,0.0,0.0,-20.68890953063965,24.115617752075195,457.6443786621094,662.9805502469269
1.0,1.0,1.0,0.0,0.0,0.0,-16.49054718017578,48.84635925292969,504.66375732421875,456.69065589294325
1.0,1.0,1.0,0.0,0.0,0.0,-9.241264343261719,19.3960018157959,374.3746032714844,909.042386576279
0.002727795857936144,0.002727795857936144,0.002727795857936144,0.0,0.0,0.0,-33.9344482421875,24.439851760864258,522.57763671875,272.4513335106821
1.0,1.0,1.0,0.0,0.0,0.0,-26.905685424804688,30.99544334411621,474.60858154296875,374.887563116328
0.002816858235746622,0.002816858235746622,0.002816858235746622,0.002816858235746622,0.002816858235746622,0.0,-24.866283416748047,26.38909912109375,404.32818603515625,114.98019552441073
0.007321324199438095,0.007321324199438095,0.007321324199438095,0.0,0.0,0.0,-8.245404243469238,20.092866897583008,423.2309265136719,62.770571427221086
0.0015098823932930827,0.0015098823932930827,0.0015098823932930827,0.0,0.0,0.0,-12.206384658813477,39.767066955566406,533.7926025390625,301.6823618620736
0.04823097214102745,0.04823097214102745,0.04823097214102745,0.0,0.0,0.0,-15.165791511535645,53.22683334350586,534.4882202148438,262.65327874048336
0.002977968892082572,0.002977968892082572,0.002977968892082572,0.002977968892082572,0.002977968892082572,0.0,-19.351972579956055,28.54413604736328,441.7301330566406,171.19753767792523
0.003773369826376438,0.003773369826376438,0.003773369826376438,0.0,0.0,0.0,-8.069883346557617,32.343082427978516,527.9387817382812,172.3751169643083
0.01834152638912201,0.01834152638912201,0.01834152638912201,0.0,0.0,0.0,-13.138562202453613,41.17991256713867,388.2842712402344,553.1244903145591
0.008749607019126415,0.008749607019126415,0.008749607019126415,0.0,0.0,0.0,-14.544081687927246,17.89000129699707,472.2486267089844,750.4720118005097
1.0,1.0,1.0,0.0,0.0,0.0,-13.23816967010498,24.772075653076172,433.2177734375,737.9640520782588
0.015099573880434036,0.015099573880434036,0.015099573880434036,0.0,0.0,0.0,-9.81147575378418,41.19524383544922,452.735107421875,325.7615950777893
1.0,1.0,0.0,0.0,0.0,0.0,-38.367523193359375,26.437824249267578,421.20941162109375,892.4147178738564
1.0,1.0,1.0,0.0,0.0,0.0,-12.897740364074707,17.742116928100586,371.36444091796875,2412.5981472156923
1.0,1.0,0.0,0.0,0.0,0.0,-11.91931438446045,17.742740631103516,441.2318115234375,1500.2416004877969
0.00683783320710063,0.00683783320710063,0.00683783320710063,0.00683783320710063,0.00683783320710063,0.0,-16.632362365722656,44.41533660888672,376.7447814941406,86.2658417680657
1.0,1.0,1.0,0.0,0.0,0.0,-11.62027359008789,41.62631607055664,508.10223388671875,354.3329519181468
0.006793721579015255,0.006793721579015255,0.006793721579015255,0.0,0.0,0.0,-16.92454719543457,17.917545318603516,507.4374694824219,1756.4604303935487
0.0021619016770273447,0.0021619016770273447,0.0021619016770273447,0.0,0.0,0.0,-18.76922607421875,17.225629806518555,395.75823974609375,332.99577347540003
0.0045710415579378605,0.0045710415579378605,0.0045710415579378605,0.0045710415579378605,0.0045710415579378605,0.0,-16.90762710571289,22.054418563842773,374.58697509765625,83.32063113358373
1.0,1.0,1.0,0.0,0.0,0.0,-31.430143356323242,30.18839454650879,456.76287841796875,339.7750696086827
0.0016030332772061229,0.0016030332772061229,0.0016030332772061229,0.0,0.0,0.0,-12.923701286315918,29.856067657470703,430.09173583984375,374.0888906628148
0.010669260285794735,0.010669260285794735,0.010669260285794735,0.0,0.0,0.0,-25.562284469604492,36.21174621582031,463.83538818359375,474.5659689036411
0.03313007950782776,0.03313007950782776,0.03313007950782776,0.0,0.0,0.0,-31.42479133605957,45.717716217041016,453.5879821777344,124.717053960875
0.01575450785458088,0.01575450785458088,0.01575450785458088,0.0,0.0,0.0,-19.53783416748047,28.920135498046875,467.13507080078125,742.0235062723067
0.007188617251813412,0.007188617251813412,0.007188617251813412,0.0,0.0,0.0,-21.667343139648438,46.73568344116211,408.7323913574219,99.48523957140902
0.02561330236494541,0.02561330236494541,0.02561330236494541,0.0,0.0,0.0,-38.774024963378906,21.85540771484375,358.30194091796875,435.44025083487446
0.006998378783464432,0.006998378783464432,0.006998378783464432,0.0,0.0,0.0,-26.288713455200195,50.451087951660156,407.76971435546875,98.50253960592369
0.0029020055662840605,0.0029020055662840605,0.0,0.0,0.0,0.0,-11.768440246582031,45.30977249145508,480.6419372558594,107.28845738515496
1.0,1.0,1.0,0.0,0.0,0.0,-32.29050827026367,46.53562927246094,505.56158447265625,636.4937790269014
1.0,1.0,0.0,0.0,0.0,0.0,-23.70191764831543,26.385425567626953,409.2084655761719,1539.2953337010433
0.0027220728807151318,0.0027220728807151318,0.0027220728807151318,0.0,0.0,0.0,-13.37883472442627,37.75957489013672,506.46612548828125,260.65350077372335
